Level,Expression,Value,Location,Refresh
 1,[518],0.780533493,0x20011CE8,Off
 1,[519],0.78550595,0x20011CEC,Off
 1,[520],0.783329546,0x20011CF0,Off
 1,[521],0.788029015,0x20011CF4,Off
 1,[522],0.792901933,0x20011CF8,Off
 1,[523],0.777211785,0x20011CFC,Off
 1,[524],0.780310214,0x20011D00,Off
 1,[525],0.792746902,0x20011D04,Off
 1,[526],0.785679877,0x20011D08,Off
 1,[527],0.77898103,0x20011D0C,Off
 1,[528],0.786618173,0x20011D10,Off
 1,[529],0.789973855,0x20011D14,Off
 1,[530],0.778473973,0x20011D18,Off
 1,[531],0.790014744,0x20011D1C,Off
 1,[532],0.790996015,0x20011D20,Off
 1,[533],0.773017406,0x20011D24,Off
 1,[534],0.784171045,0x20011D28,Off
 1,[535],0.794338703,0x20011D2C,Off
 1,[536],0.785984039,0x20011D30,Off
 1,[537],0.785931051,0x20011D34,Off
 1,[538],0.788959086,0x20011D38,Off
 1,[539],0.778630733,0x20011D3C,Off
 1,[540],0.785937548,0x20011D40,Off
 1,[541],0.77582407,0x20011D44,Off
 1,[542],0.781499088,0x20011D48,Off
 1,[543],0.782966971,0x20011D4C,Off
 1,[544],0.795606017,0x20011D50,Off
 1,[545],0.784851313,0x20011D54,Off
 1,[546],0.770040572,0x20011D58,Off
 1,[547],0.783112228,0x20011D5C,Off
 1,[548],0.783102751,0x20011D60,Off
 1,[549],0.787312269,0x20011D64,Off
 1,[550],0.787233829,0x20011D68,Off
 1,[551],0.785830677,0x20011D6C,Off
 1,[552],0.786993265,0x20011D70,Off
 1,[553],0.776099265,0x20011D74,Off
 1,[554],0.781955421,0x20011D78,Off
 1,[555],0.781719625,0x20011D7C,Off
 1,[556],0.784226775,0x20011D80,Off
 1,[557],0.787931561,0x20011D84,Off
 1,[558],0.785211563,0x20011D88,Off
 1,[559],0.77597183,0x20011D8C,Off
 1,[560],0.779953837,0x20011D90,Off
 1,[561],0.773956418,0x20011D94,Off
 1,[562],0.775146425,0x20011D98,Off
 1,[563],0.780003786,0x20011D9C,Off
 1,[564],0.800954401,0x20011DA0,Off
 1,[565],0.7855106,0x20011DA4,Off
 1,[566],0.777381182,0x20011DA8,Off
 1,[567],0.778949559,0x20011DAC,Off
 1,[568],0.770891488,0x20011DB0,Off
 1,[569],0.787688315,0x20011DB4,Off
 1,[570],0.784408867,0x20011DB8,Off
 1,[571],0.787471414,0x20011DBC,Off
 1,[572],0.767246604,0x20011DC0,Off
 1,[573],0.786009669,0x20011DC4,Off
 1,[574],0.778512895,0x20011DC8,Off
 1,[575],0.78880465,0x20011DCC,Off
 1,[576],0.786310077,0x20011DD0,Off
 1,[577],0.775128126,0x20011DD4,Off
 1,[578],0.791031718,0x20011DD8,Off
 1,[579],0.78579855,0x20011DDC,Off
 1,[580],0.776262581,0x20011DE0,Off
