Level,Expression,Value,Location,Refresh
 1,[374],0.265863895,0x2000BDB8,Off
 1,[375],0.259416938,0x2000BDBC,Off
 1,[376],0.255387664,0x2000BDC0,Off
 1,[377],0.250552416,0x2000BDC4,Off
 1,[378],0.244911313,0x2000BDC8,Off
 1,[379],0.238464475,0x2000BDCC,Off
 1,[380],0.23765862,0x2000BDD0,Off
 1,[381],0.232823491,0x2000BDD4,Off
 1,[382],0.219929695,0x2000BDD8,Off
 1,[383],0.219929695,0x2000BDDC,Off
 1,[384],0.216706276,0x2000BDE0,Off
 1,[385],0.208647609,0x2000BDE4,Off
 1,[386],0.203006744,0x2000BDE8,Off
 1,[387],0.198171496,0x2000BDEC,Off
 1,[388],0.193336368,0x2000BDF0,Off
 1,[389],0.190918803,0x2000BDF4,Off
 1,[390],0.181248426,0x2000BDF8,Off
 1,[391],0.17157805,0x2000BDFC,Off
 1,[392],0.172383904,0x2000BE00,Off
 1,[393],0.16835463,0x2000BE04,Off
 1,[394],0.155460835,0x2000BE08,Off
 1,[395],0.15465498,0x2000BE0C,Off
 1,[396],0.148208022,0x2000BE10,Off
 1,[397],0.138537765,0x2000BE14,Off
 1,[398],0.135314345,0x2000BE18,Off
 1,[399],0.130479217,0x2000BE1C,Off
 1,[400],0.124032259,0x2000BE20,Off
 1,[401],0.112750292,0x2000BE24,Off
 1,[402],0.109526753,0x2000BE28,Off
 1,[403],0.104691625,0x2000BE2C,Off
 1,[404],0.107109189,0x2000BE30,Off
 1,[405],0.0901861191,0x2000BE34,Off
 1,[406],0.0837391615,0x2000BE38,Off
 1,[407],0.0845451355,0x2000BE3C,Off
 1,[408],0.0805158615,0x2000BE40,Off
 1,[409],0.0627868176,0x2000BE44,Off
 1,[410],0.061981082,0x2000BE48,Off
 1,[411],0.061981082,0x2000BE4C,Off
 1,[412],0.057145834,0x2000BE50,Off
 1,[413],0.0418344736,0x2000BE54,Off
 1,[414],0.03619349,0x2000BE58,Off
 1,[415],0.0369993448,0x2000BE5C,Off
 1,[416],0.03619349,0x2000BE60,Off
 1,[417],0.0168527365,0x2000BE64,Off
 1,[418],0.0128234625,0x2000BE68,Off
 1,[419],0.0160470009,0x2000BE6C,Off
 1,[420],0.0079883337,0x2000BE70,Off
 1,[421],-0.00812888145,0x2000BE74,Off
 1,[422],-0.00893485546,0x2000BE78,Off
 1,[423],-0.00893485546,0x2000BE7C,Off
 1,[424],-0.013769865,0x2000BE80,Off
 1,[425],-0.0298870802,0x2000BE84,Off
 1,[426],-0.030692935,0x2000BE88,Off
 1,[427],-0.0339164734,0x2000BE8C,Off
 1,[428],-0.0363340378,0x2000BE90,Off
 1,[429],-0.0540629625,0x2000BE94,Off
 1,[430],-0.0572865009,0x2000BE98,Off
 1,[431],-0.0556746721,0x2000BE9C,Off
 1,[432],-0.0613157749,0x2000BEA0,Off
 1,[433],-0.0782387257,0x2000BEA4,Off
 1,[434],-0.0774329901,0x2000BEA8,Off
 1,[435],-0.0814622641,0x2000BEAC,Off
 1,[436],-0.0887149572,0x2000BEB0,Off
 1,[437],-0.103220463,0x2000BEB4,Off
 1,[438],-0.104026318,0x2000BEB8,Off
 1,[439],-0.104026318,0x2000BEBC,Off
 1,[440],-0.121755362,0x2000BEC0,Off
 1,[441],-0.127396226,0x2000BEC4,Off
 1,[442],-0.126590371,0x2000BEC8,Off
 1,[443],-0.127396226,0x2000BECC,Off
 1,[444],-0.149960399,0x2000BED0,Off
 1,[445],-0.147542715,0x2000BED4,Off
 1,[446],-0.147542715,0x2000BED8,Off
 1,[447],-0.148348689,0x2000BEDC,Off
 1,[448],-0.170107007,0x2000BEE0,Off
 1,[449],-0.170912743,0x2000BEE4,Off
 1,[450],-0.170107007,0x2000BEE8,Off
 1,[451],-0.170912743,0x2000BEEC,Off
 1,[452],-0.192671061,0x2000BEF0,Off
 1,[453],-0.191865087,0x2000BEF4,Off
 1,[454],-0.191059351,0x2000BEF8,Off
 1,[455],-0.188641787,0x2000BEFC,Off
 1,[456],-0.214429259,0x2000BF00,Off
 1,[457],-0.213623405,0x2000BF04,Off
 1,[458],-0.21120584,0x2000BF08,Off
 1,[459],-0.210399985,0x2000BF0C,Off
